city,state,family,residuals,weather_var
Riobamba,Chimborazo,HOME CARE,-182.59348078371926,cloudcover
Riobamba,Chimborazo,LADIESWEAR,-324.33553025368394,cloudcover
Riobamba,Chimborazo,LAWN AND GARDEN,-325.2675090522705,cloudcover
Riobamba,Chimborazo,LINGERIE,-320.621749334956,cloudcover
Riobamba,Chimborazo,"LIQUOR,WINE,BEER",-301.73217336322455,cloudcover
Riobamba,Chimborazo,MAGAZINES,-324.54047725015033,cloudcover
Riobamba,Chimborazo,MEATS,-32.054925962164475,cloudcover
Riobamba,Chimborazo,PERSONAL CARE,-59.6473677095143,cloudcover
Riobamba,Chimborazo,PET SUPPLIES,-324.88411682612207,cloudcover
Riobamba,Chimborazo,PLAYERS AND ELECTRONICS,-322.46450551870157,cloudcover
Riobamba,Chimborazo,POULTRY,-247.93994069979698,cloudcover
Riobamba,Chimborazo,PREPARED FOODS,-264.8726327271822,cloudcover
Riobamba,Chimborazo,PRODUCE,-108.30334689679347,cloudcover
Riobamba,Chimborazo,SCHOOL AND OFFICE SUPPLIES,-324.943304105274,cloudcover
Riobamba,Chimborazo,SEAFOOD,-320.8699825505037,cloudcover
Salinas,Santa Elena,AUTOMOTIVE,-319.7670841455361,cloudcover
Salinas,Santa Elena,BABY CARE,-321.5020664776916,cloudcover
Salinas,Santa Elena,BEAUTY,-319.71496400419335,cloudcover
Salinas,Santa Elena,BEVERAGES,1153.1825624975734,cloudcover
Salinas,Santa Elena,BOOKS,-321.4693809653241,cloudcover
Salinas,Santa Elena,BREAD/BAKERY,-67.27296497062443,cloudcover
Salinas,Santa Elena,CELEBRATION,-318.1071901526032,cloudcover
Salinas,Santa Elena,CLEANING,86.95464730322715,cloudcover
Salinas,Santa Elena,DAIRY,90.08273917601866,cloudcover
Salinas,Santa Elena,DELI,-209.93849300065978,cloudcover
Salinas,Santa Elena,EGGS,-227.9278615306951,cloudcover
Salinas,Santa Elena,FROZEN FOODS,-204.22446494412264,cloudcover
Salinas,Santa Elena,GROCERY I,1167.8115377625911,cloudcover
Salinas,Santa Elena,GROCERY II,-311.5206177144407,cloudcover
Salinas,Santa Elena,HARDWARE,-320.8236212480096,cloudcover
Salinas,Santa Elena,HOME AND KITCHEN I,-305.850123014794,cloudcover
Salinas,Santa Elena,HOME AND KITCHEN II,-311.46673078864563,cloudcover
Salinas,Santa Elena,HOME APPLIANCES,-321.40312654836293,cloudcover
Salinas,Santa Elena,HOME CARE,-265.7273314953594,cloudcover
Salinas,Santa Elena,LADIESWEAR,-321.5206177144407,cloudcover
Salinas,Santa Elena,LAWN AND GARDEN,-312.7688509299884,cloudcover
Salinas,Santa Elena,LINGERIE,-314.784751990059,cloudcover
Salinas,Santa Elena,"LIQUOR,WINE,BEER",-204.8969428027799,cloudcover
Salinas,Santa Elena,MAGAZINES,-318.9782148875856,cloudcover
Salinas,Santa Elena,MEATS,-127.55276112786822,cloudcover
Salinas,Santa Elena,PERSONAL CARE,-229.95701347415797,cloudcover
Salinas,Santa Elena,PET SUPPLIES,-319.4464127674442,cloudcover
Salinas,Santa Elena,PLAYERS AND ELECTRONICS,-319.00383326214387,cloudcover
Salinas,Santa Elena,POULTRY,-174.02615084164916,cloudcover
Salinas,Santa Elena,PREPARED FOODS,-274.7596133177976,cloudcover
Salinas,Santa Elena,PRODUCE,489.45348944987035,cloudcover
Salinas,Santa Elena,SCHOOL AND OFFICE SUPPLIES,-321.2114304352887,cloudcover
Salinas,Santa Elena,SEAFOOD,-316.87808238051844,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,AUTOMOTIVE,-296.567234579677,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,BABY CARE,-300.878777571432,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,BEAUTY,-298.70798840771,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,BEVERAGES,808.6462518749755,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,BOOKS,-300.98331231819293,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,BREAD/BAKERY,-60.127523136803035,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,CELEBRATION,-294.25480819569583,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,CLEANING,465.182765420323,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,DAIRY,1.444543983338311,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,DELI,-120.58106913798089,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,EGGS,-183.79220513326948,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,FROZEN FOODS,-222.19454934027772,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,GROCERY I,1959.2147557030087,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,GROCERY II,-291.33549135235074,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,HARDWARE,-300.4211803982871,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,HOME AND KITCHEN I,-287.43266449722705,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,HOME AND KITCHEN II,-287.6396727422212,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,HOME APPLIANCES,-300.78867156436485,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,HOME CARE,-179.10080348427064,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,LADIESWEAR,-298.16087415564874,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,LAWN AND GARDEN,-299.88820042184426,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,LINGERIE,-292.9420873476393,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",-261.5501556633048,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,MAGAZINES,-299.5177646150127,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,MEATS,-173.01289929139662,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,PERSONAL CARE,-123.96004965623764,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,PET SUPPLIES,-300.1546904100657,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,PLAYERS AND ELECTRONICS,-298.06281761854626,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,POULTRY,-172.03142556622,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,PREPARED FOODS,-246.57487091301036,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,PRODUCE,309.02285909229005,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,SCHOOL AND OFFICE SUPPLIES,-299.96858911442376,cloudcover
Santo Domingo,Santo Domingo de los Tsachilas,SEAFOOD,-295.1127307246122,cloudcover
Ambato,Tungurahua,AUTOMOTIVE,-362.17423385875037,visibility
Ambato,Tungurahua,BABY CARE,-367.89199004249593,visibility
Ambato,Tungurahua,BEAUTY,-364.1203469329553,visibility
Ambato,Tungurahua,BEVERAGES,1476.892903950437,visibility
Ambato,Tungurahua,BOOKS,-367.7948168976196,visibility
Ambato,Tungurahua,BREAD/BAKERY,17.30489777552529,visibility
Ambato,Tungurahua,CELEBRATION,-353.7312126573369,visibility
Ambato,Tungurahua,CLEANING,596.9105717949599,visibility
Ambato,Tungurahua,DAIRY,280.280271441603,visibility
Ambato,Tungurahua,DELI,-109.63250112641819,visibility
Ambato,Tungurahua,EGGS,-294.29702537818497,visibility
Ambato,Tungurahua,FROZEN FOODS,-189.82928776864432,visibility
Ambato,Tungurahua,GROCERY I,3176.0285046571503,visibility
Ambato,Tungurahua,GROCERY II,-333.6146048834853,visibility
Ambato,Tungurahua,HARDWARE,-367.21972855839704,visibility
Ambato,Tungurahua,HOME AND KITCHEN I,-342.58368615557015,visibility
Ambato,Tungurahua,HOME AND KITCHEN II,-344.8875730813652,visibility
Ambato,Tungurahua,HOME APPLIANCES,-367.52803244532276,visibility
Ambato,Tungurahua,HOME CARE,-216.8994988764182,visibility
Ambato,Tungurahua,LADIESWEAR,-360.18660134991643,visibility
Ambato,Tungurahua,LAWN AND GARDEN,-365.6375730813652,visibility
Ambato,Tungurahua,LINGERIE,-363.0209653075136,visibility
Ambato,Tungurahua,"LIQUOR,WINE,BEER",-289.10047060786695,visibility
Ambato,Tungurahua,MAGAZINES,-365.1327144241214,visibility
Ambato,Tungurahua,MEATS,253.79574453789274,visibility
Ambato,Tungurahua,PERSONAL CARE,-106.48562961846767,visibility
Ambato,Tungurahua,PET SUPPLIES,-364.797025378185,visibility
Ambato,Tungurahua,PLAYERS AND ELECTRONICS,-361.24358014850304,visibility
Ambato,Tungurahua,POULTRY,-27.672822466082522,visibility
Ambato,Tungurahua,PREPARED FOODS,-291.32520426201893,visibility
Ambato,Tungurahua,PRODUCE,677.5438653903662,visibility
Ambato,Tungurahua,SCHOOL AND OFFICE SUPPLIES,-362.9083327986797,visibility
Ambato,Tungurahua,SEAFOOD,-349.59670514404183,visibility
Babahoyo,Los Rios,AUTOMOTIVE,-332.95407464797665,visibility
Babahoyo,Los Rios,BABY CARE,-339.30036440062685,visibility
Babahoyo,Los Rios,BEAUTY,-337.6378202310155,visibility
Babahoyo,Los Rios,BEVERAGES,1270.7491055640376,visibility
Babahoyo,Los Rios,BOOKS,-339.7323431992134,visibility
Babahoyo,Los Rios,BREAD/BAKERY,83.19875220714704,visibility
Babahoyo,Los Rios,CELEBRATION,-335.146654153277,visibility
Babahoyo,Los Rios,CLEANING,732.2014023838256,visibility
Babahoyo,Los Rios,DAIRY,176.63426457463817,visibility
Babahoyo,Los Rios,DELI,-118.35074224249962,visibility
Babahoyo,Los Rios,EGGS,-119.04948100840068,visibility
Babahoyo,Los Rios,FROZEN FOODS,-233.30753161882473,visibility
Babahoyo,Los Rios,GROCERY I,3113.7940861294082,visibility
Babahoyo,Los Rios,GROCERY II,-331.36485203313566,visibility
Babahoyo,Los Rios,HARDWARE,-339.1130852486834,visibility
Babahoyo,Los Rios,HOME AND KITCHEN I,-327.40637146776464,visibility
Babahoyo,Los Rios,HOME AND KITCHEN II,-329.1696223511569,visibility
Babahoyo,Los Rios,HOME APPLIANCES,-339.3675022098141,visibility
Babahoyo,Los Rios,HOME CARE,-178.72527606140423,visibility
Babahoyo,Los Rios,LADIESWEAR,-338.61838560204023,visibility
Babahoyo,Los Rios,LAWN AND GARDEN,-338.7341099836657,visibility
Babahoyo,Los Rios,LINGERIE,-329.0141453193547,visibility
Babahoyo,Los Rios,"LIQUOR,WINE,BEER",-310.8851700543371,visibility
Babahoyo,Los Rios,MAGAZINES,-339.2164421391427,visibility
Babahoyo,Los Rios,MEATS,-49.80296799249959,visibility
Babahoyo,Los Rios,PERSONAL CARE,-88.4549580402028,visibility
Babahoyo,Los Rios,PET SUPPLIES,-338.41167182112156,visibility
Babahoyo,Los Rios,PLAYERS AND ELECTRONICS,-335.8144986762452,visibility
Babahoyo,Los Rios,POULTRY,-208.65214380875403,visibility
Babahoyo,Los Rios,PREPARED FOODS,-273.42619213737595,visibility
Babahoyo,Los Rios,PRODUCE,430.58452710113994,visibility
Babahoyo,Los Rios,SCHOOL AND OFFICE SUPPLIES,-337.5680322451498,visibility
Babahoyo,Los Rios,SEAFOOD,-334.6599050366692,visibility
Cayambe,Pichincha,AUTOMOTIVE,-358.45896595664505,visibility
Cayambe,Pichincha,BABY CARE,-364.2999553559383,visibility
Cayambe,Pichincha,BEAUTY,-360.39712850081463,visibility
Cayambe,Pichincha,BEVERAGES,2958.631140050422,visibility
Cayambe,Pichincha,BOOKS,-364.4695666633588,visibility
Cayambe,Pichincha,BREAD/BAKERY,208.25658174653518,visibility
Cayambe,Pichincha,CELEBRATION,-355.946598465479,visibility
Cayambe,Pichincha,CLEANING,1421.207995174097,visibility
Cayambe,Pichincha,DAIRY,83.71241213522774,visibility
Cayambe,Pichincha,DELI,29.193986949715395,visibility
Cayambe,Pichincha,EGGS,-214.07469033827047,visibility
Cayambe,Pichincha,FROZEN FOODS,-270.47160376406555,visibility
Cayambe,Pichincha,GROCERY I,5676.684376799539,visibility
Cayambe,Pichincha,GROCERY II,-348.5685065926874,visibility
Cayambe,Pichincha,HARDWARE,-363.8193899849136,visibility
Cayambe,Pichincha,HOME AND KITCHEN I,-344.3503087128288,visibility
Cayambe,Pichincha,HOME AND KITCHEN II,-352.613559596221,visibility
Cayambe,Pichincha,HOME APPLIANCES,-364.113559596221,visibility
Cayambe,Pichincha,HOME CARE,-67.39536171636234,visibility
Cayambe,Pichincha,LADIESWEAR,-357.6162097728995,visibility
Cayambe,Pichincha,LAWN AND GARDEN,-363.268153235797,visibility
Cayambe,Pichincha,LINGERIE,-354.3927115396839,visibility
Cayambe,Pichincha,"LIQUOR,WINE,BEER",-322.53052072696306,visibility
Cayambe,Pichincha,MAGAZINES,-363.34412496724576,visibility
Cayambe,Pichincha,MEATS,253.4970469320475,visibility
Cayambe,Pichincha,PERSONAL CARE,-18.968683271132647,visibility
Cayambe,Pichincha,PET SUPPLIES,-363.5640896315567,visibility
Cayambe,Pichincha,PLAYERS AND ELECTRONICS,-357.7363511156556,visibility
Cayambe,Pichincha,POULTRY,113.40872318646444,visibility
Cayambe,Pichincha,PREPARED FOODS,-313.0258988471044,visibility
Cayambe,Pichincha,PRODUCE,386.6441001210934,visibility
Cayambe,Pichincha,SCHOOL AND OFFICE SUPPLIES,-361.089708006115,visibility
Cayambe,Pichincha,SEAFOOD,-357.3344076527581,visibility
Cuenca,Azuay,AUTOMOTIVE,-289.65980734137275,visibility
Cuenca,Azuay,BABY CARE,-293.90862948507123,visibility
Cuenca,Azuay,BEAUTY,-291.02317601039516,visibility
Cuenca,Azuay,BEVERAGES,1336.8702279943163,visibility
Cuenca,Azuay,BOOKS,-293.88418896681446,visibility
Cuenca,Azuay,BREAD/BAKERY,172.1277665573316,visibility
Cuenca,Azuay,CELEBRATION,-287.91510769472967,visibility
Cuenca,Azuay,CLEANING,546.5525012569783,visibility
Cuenca,Azuay,DAIRY,261.75774271752,visibility
Cuenca,Azuay,DELI,-170.3101841470265,visibility
Cuenca,Azuay,EGGS,-97.34296399626088,visibility
Cuenca,Azuay,FROZEN FOODS,-175.41074450362248,visibility
Cuenca,Azuay,GROCERY I,2607.764054260512,visibility
Cuenca,Azuay,GROCERY II,-265.6306553979099,visibility
Cuenca,Azuay,HARDWARE,-292.6913149974387,visibility
Cuenca,Azuay,HOME AND KITCHEN I,-277.9265917936696,visibility
Cuenca,Azuay,HOME AND KITCHEN II,-281.75904173477676,visibility
Cuenca,Azuay,HOME APPLIANCES,-293.7328344320677,visibility
Cuenca,Azuay,HOME CARE,-158.5169922648121,visibility
Cuenca,Azuay,LADIESWEAR,-286.3936118172267,visibility
Cuenca,Azuay,LAWN AND GARDEN,-284.0125753036814,visibility
Cuenca,Azuay,LINGERIE,-289.2502078125153,visibility
Cuenca,Azuay,"LIQUOR,WINE,BEER",-228.98931264172612,visibility
Cuenca,Azuay,MAGAZINES,-291.0208202977921,visibility
Cuenca,Azuay,MEATS,-87.29671387994757,visibility
Cuenca,Azuay,PERSONAL CARE,-99.79702760050115,visibility
Cuenca,Azuay,PET SUPPLIES,-290.22223372535393,visibility
Cuenca,Azuay,PLAYERS AND ELECTRONICS,-289.48018425538925,visibility
Cuenca,Azuay,POULTRY,-120.97470478395229,visibility
Cuenca,Azuay,PREPARED FOODS,-215.84472250097232,visibility
Cuenca,Azuay,PRODUCE,1016.9108082770017,visibility
Cuenca,Azuay,SCHOOL AND OFFICE SUPPLIES,-293.2437296028569,visibility
Cuenca,Azuay,SEAFOOD,-281.5952518688757,visibility
Daule,Guayas,AUTOMOTIVE,-329.9661634153514,visibility
Daule,Guayas,BABY CARE,-333.6446086450334,visibility
Daule,Guayas,BEAUTY,-330.80803620687084,visibility
Daule,Guayas,BEVERAGES,1669.1159920616803,visibility
Daule,Guayas,BOOKS,-333.66404327400863,visibility
Daule,Guayas,BREAD/BAKERY,187.67003974719273,visibility
Daule,Guayas,CELEBRATION,-325.6587429206518,visibility
Daule,Guayas,CLEANING,346.244083934472,visibility
Daule,Guayas,DAIRY,343.00821821009026,visibility
Daule,Guayas,DELI,-114.94635360969767,visibility
Daule,Guayas,EGGS,-151.70291253195916,visibility
Daule,Guayas,FROZEN FOODS,-209.66902209026307,visibility
Daule,Guayas,GROCERY I,2427.732599835532,visibility
Daule,Guayas,GROCERY II,-316.24354857436197,visibility
Daule,Guayas,HARDWARE,-332.18789486411464,visibility
Daule,Guayas,HOME AND KITCHEN I,-323.38842489945034,visibility
Daule,Guayas,HOME AND KITCHEN II,-322.2886015778956,visibility
Daule,Guayas,HOME APPLIANCES,-333.37782419273657,visibility
Daule,Guayas,HOME CARE,-219.1428418605811,visibility
Daule,Guayas,LADIESWEAR,-330.6666934506871,visibility
Daule,Guayas,LAWN AND GARDEN,-322.7788842634079,visibility
Daule,Guayas,LINGERIE,-328.7461987510404,visibility
Daule,Guayas,"LIQUOR,WINE,BEER",-229.1030892104044,visibility
Daule,Guayas,MAGAZINES,-331.95291253195916,visibility
Daule,Guayas,MEATS,-90.52444794361995,visibility
Daule,Guayas,PERSONAL CARE,-163.61634009379662,visibility
Daule,Guayas,PET SUPPLIES,-329.17729415740087,visibility
Daule,Guayas,PLAYERS AND ELECTRONICS,-329.2002623552807,visibility
Daule,Guayas,POULTRY,6.20366914648605,visibility
Daule,Guayas,PREPARED FOODS,-256.32652646305456,visibility
Daule,Guayas,PRODUCE,1175.5557685634471,visibility
Daule,Guayas,SCHOOL AND OFFICE SUPPLIES,-333.2470821432666,visibility
Daule,Guayas,SEAFOOD,-312.41357508010407,visibility
El Carmen,Manabi,AUTOMOTIVE,-345.58215750261235,visibility
El Carmen,Manabi,BABY CARE,-350.2800373612696,visibility
El Carmen,Manabi,BEAUTY,-349.9063624496088,visibility
El Carmen,Manabi,BEVERAGES,783.5141322500378,visibility
El Carmen,Manabi,BOOKS,-350.42049672522717,visibility
El Carmen,Manabi,BREAD/BAKERY,-160.97350025879607,visibility
El Carmen,Manabi,CELEBRATION,-347.89841191957345,visibility
El Carmen,Manabi,CLEANING,525.9699626387304,visibility
El Carmen,Manabi,DAIRY,-195.58127411038618,visibility
El Carmen,Manabi,DELI,-188.14507711391974,visibility
El Carmen,Manabi,EGGS,-287.6272105061459,visibility
El Carmen,Manabi,FROZEN FOODS,-322.028617778054,visibility
El Carmen,Manabi,GROCERY I,1908.451800977953,visibility
El Carmen,Manabi,GROCERY II,-343.2932882446618,visibility
El Carmen,Manabi,HARDWARE,-349.8383412481954,visibility
El Carmen,Manabi,HOME AND KITCHEN I,-337.76060273229433,visibility
El Carmen,Manabi,HOME AND KITCHEN II,-342.83304089483846,visibility
El Carmen,Manabi,HOME APPLIANCES,-350.2500020255805,visibility
El Carmen,Manabi,HOME CARE,-240.9664331209869,visibility
El Carmen,Manabi,LADIESWEAR,-350.42049672522717,visibility
El Carmen,Manabi,LAWN AND GARDEN,-350.42049672522717,visibility
El Carmen,Manabi,LINGERIE,-346.7712034390081,visibility
El Carmen,Manabi,"LIQUOR,WINE,BEER",-328.91077941073956,visibility
El Carmen,Manabi,MAGAZINES,-350.06448965808937,visibility
El Carmen,Manabi,MEATS,-302.754099042365,visibility
El Carmen,Manabi,PERSONAL CARE,-198.937281177524,visibility
El Carmen,Manabi,PET SUPPLIES,-350.33304089483846,visibility
El Carmen,Manabi,PLAYERS AND ELECTRONICS,-348.75353559448513,visibility
El Carmen,Manabi,POULTRY,-302.4879152605629,visibility
El Carmen,Manabi,PREPARED FOODS,-291.92403029413174,visibility
El Carmen,Manabi,PRODUCE,-27.19256641603988,visibility
El Carmen,Manabi,SCHOOL AND OFFICE SUPPLIES,-349.9178465485487,visibility
El Carmen,Manabi,SEAFOOD,-348.7491186333544,visibility
Esmeraldas,Esmeraldas,AUTOMOTIVE,-305.4464867244436,visibility
Esmeraldas,Esmeraldas,BABY CARE,-310.6797022721468,visibility
Esmeraldas,Esmeraldas,BEAUTY,-309.6832358410514,visibility
Esmeraldas,Esmeraldas,BEVERAGES,2475.1975062084184,visibility
Esmeraldas,Esmeraldas,BOOKS,-310.7291722368111,visibility
Esmeraldas,Esmeraldas,BREAD/BAKERY,-27.90320050536235,visibility
Esmeraldas,Esmeraldas,CELEBRATION,-306.06221110606907,visibility
Esmeraldas,Esmeraldas,CLEANING,624.158636950468,visibility
Esmeraldas,Esmeraldas,DAIRY,8.36270055470834,visibility
Esmeraldas,Esmeraldas,DELI,-93.98661216613974,visibility
Esmeraldas,Esmeraldas,EGGS,-176.00655739582172,visibility
Esmeraldas,Esmeraldas,FROZEN FOODS,-263.64993796295954,visibility
Esmeraldas,Esmeraldas,GROCERY I,2766.6541678691965,visibility
Esmeraldas,Esmeraldas,GROCERY II,-307.0030238269171,visibility
Esmeraldas,Esmeraldas,HARDWARE,-309.59489661843656,visibility
Esmeraldas,Esmeraldas,HOME AND KITCHEN I,-296.9040838975885,visibility
Esmeraldas,Esmeraldas,HOME AND KITCHEN II,-301.4791722368111,visibility
Esmeraldas,Esmeraldas,HOME APPLIANCES,-310.6001969717934,visibility
Esmeraldas,Esmeraldas,HOME CARE,-184.40143372091006,visibility
Esmeraldas,Esmeraldas,LADIESWEAR,-310.7291722368111,visibility
Esmeraldas,Esmeraldas,LAWN AND GARDEN,-309.91291781984995,visibility
Esmeraldas,Esmeraldas,LINGERIE,-307.41115103539767,visibility
Esmeraldas,Esmeraldas,"LIQUOR,WINE,BEER",-236.89436658310086,visibility
Esmeraldas,Esmeraldas,MAGAZINES,-309.6894195866344,visibility
Esmeraldas,Esmeraldas,MEATS,-164.61264004864856,visibility
Esmeraldas,Esmeraldas,PERSONAL CARE,-105.83606269617508,visibility
Esmeraldas,Esmeraldas,PET SUPPLIES,-310.1425997986486,visibility
Esmeraldas,Esmeraldas,PLAYERS AND ELECTRONICS,-308.24242312020334,visibility
Esmeraldas,Esmeraldas,POULTRY,-156.7866413375178,visibility
Esmeraldas,Esmeraldas,PREPARED FOODS,-251.0478683507687,visibility
Esmeraldas,Esmeraldas,PRODUCE,157.99962950347162,visibility
Esmeraldas,Esmeraldas,SCHOOL AND OFFICE SUPPLIES,-309.22475527568037,visibility
Esmeraldas,Esmeraldas,SEAFOOD,-310.0789955583659,visibility
Guaranda,Bolivar,AUTOMOTIVE,-364.3636332455638,visibility
Guaranda,Bolivar,BABY CARE,-369.78677812188886,visibility
Guaranda,Bolivar,BEAUTY,-368.5500290052811,visibility
Guaranda,Bolivar,BEVERAGES,1374.699087602493,visibility
Guaranda,Bolivar,BOOKS,-369.88130109008677,visibility
Guaranda,Bolivar,BREAD/BAKERY,-207.9166367791327,visibility
Guaranda,Bolivar,CELEBRATION,-364.91486999468043,visibility
Guaranda,Bolivar,CLEANING,440.1266494399486,visibility
Guaranda,Bolivar,DAIRY,-122.42547070139418,visibility
Guaranda,Bolivar,DELI,-126.04384525969806,visibility
Guaranda,Bolivar,EGGS,-310.54384525969806,visibility
Guaranda,Bolivar,FROZEN FOODS,-310.8660872808995,visibility
Guaranda,Bolivar,GROCERY I,2295.9461017367685,visibility
Guaranda,Bolivar,GROCERY II,-360.6295343056345,visibility
Guaranda,Bolivar,HARDWARE,-368.822997203161,visibility
Guaranda,Bolivar,HOME AND KITCHEN I,-356.80091239750726,visibility
Guaranda,Bolivar,HOME AND KITCHEN II,-362.28677812188886,visibility
Guaranda,Bolivar,HOME APPLIANCES,-369.74614207948605,visibility
Guaranda,Bolivar,HOME CARE,-264.0173434929136,visibility
Guaranda,Bolivar,LADIESWEAR,-365.73730815722456,visibility
Guaranda,Bolivar,LAWN AND GARDEN,-369.87511734450374,visibility
Guaranda,Bolivar,LINGERIE,-365.8547993233023,visibility
Guaranda,Bolivar,"LIQUOR,WINE,BEER",-338.93783819256026,visibility
Guaranda,Bolivar,MAGAZINES,-368.9996756483907,visibility
Guaranda,Bolivar,MEATS,-241.72311737365567,visibility
Guaranda,Bolivar,PERSONAL CARE,-208.3618664611115,visibility
Guaranda,Bolivar,PET SUPPLIES,-369.39720215015745,visibility
Guaranda,Bolivar,PLAYERS AND ELECTRONICS,-367.47935762718924,visibility
Guaranda,Bolivar,POULTRY,-268.94425211658853,visibility
Guaranda,Bolivar,PREPARED FOODS,-339.1118664611115,visibility
Guaranda,Bolivar,PRODUCE,-128.59182986217158,visibility
Guaranda,Bolivar,SCHOOL AND OFFICE SUPPLIES,-369.4113364257758,visibility
Guaranda,Bolivar,SEAFOOD,-365.76027635510445,visibility
Guayaquil,Guayas,AUTOMOTIVE,-317.45775802902597,visibility
Guayaquil,Guayas,BABY CARE,-320.9478198664818,visibility
Guayaquil,Guayas,BEAUTY,-319.1184249901567,visibility
Guayaquil,Guayas,BEVERAGES,1366.6686774833415,visibility
Guayaquil,Guayas,BOOKS,-320.9897809972238,visibility
Guayaquil,Guayas,BREAD/BAKERY,89.34000984641574,visibility
Guayaquil,Guayas,CELEBRATION,-315.4139196898033,visibility
Guayaquil,Guayas,CLEANING,410.25039126426026,visibility
Guayaquil,Guayas,DAIRY,214.36313419712246,visibility
Guayaquil,Guayas,DELI,-143.95231168693232,visibility
Guayaquil,Guayas,EGGS,-169.08386226930864,visibility
Guayaquil,Guayas,FROZEN FOODS,-203.66974432689477,visibility
Guayaquil,Guayas,GROCERY I,2287.5008115381115,visibility
Guayaquil,Guayas,GROCERY II,-310.87714848838993,visibility
Guayaquil,Guayas,HARDWARE,-320.04874742831925,visibility
Guayaquil,Guayas,HOME AND KITCHEN I,-307.3107836474005,visibility
Guayaquil,Guayas,HOME AND KITCHEN II,-309.4726652728422,visibility
Guayaquil,Guayas,HOME APPLIANCES,-320.6261546721355,visibility
Guayaquil,Guayas,HOME CARE,-208.78119000782453,visibility
Guayaquil,Guayas,LADIESWEAR,-319.3943746367998,visibility
Guayaquil,Guayas,LAWN AND GARDEN,-316.72575714563374,visibility
Guayaquil,Guayas,LINGERIE,-315.79797446012134,visibility
Guayaquil,Guayas,"LIQUOR,WINE,BEER",-248.74585431877858,visibility
Guayaquil,Guayas,MAGAZINES,-319.2915698664818,visibility
Guayaquil,Guayas,MEATS,-90.8614695466938,visibility
Guayaquil,Guayas,PERSONAL CARE,-133.80713965446765,visibility
Guayaquil,Guayas,PET SUPPLIES,-317.8600327640083,visibility
Guayaquil,Guayas,PLAYERS AND ELECTRONICS,-317.8378375343263,visibility
Guayaquil,Guayas,POULTRY,-59.24451723750653,visibility
Guayaquil,Guayas,PREPARED FOODS,-265.26003477041286,visibility
Guayaquil,Guayas,PRODUCE,709.2123707275995,visibility
Guayaquil,Guayas,SCHOOL AND OFFICE SUPPLIES,-319.0031423046443,visibility
Guayaquil,Guayas,SEAFOOD,-306.25906586998224,visibility
Ibarra,Imbabura,AUTOMOTIVE,-363.23060533160884,visibility
Ibarra,Imbabura,BABY CARE,-364.57689508425904,visibility
Ibarra,Imbabura,BEAUTY,-363.7412060383226,visibility
Ibarra,Imbabura,BEVERAGES,850.7543770005466,visibility
Ibarra,Imbabura,BOOKS,-365.5389092185346,visibility
Ibarra,Imbabura,BREAD/BAKERY,-210.93555232807526,visibility
Ibarra,Imbabura,CELEBRATION,-362.71382087931204,visibility
Ibarra,Imbabura,CLEANING,503.65278689453953,visibility
Ibarra,Imbabura,DAIRY,-60.75799049061942,visibility
Ibarra,Imbabura,DELI,-89.54862653302229,visibility
Ibarra,Imbabura,EGGS,-287.4417360736583,visibility
Ibarra,Imbabura,FROZEN FOODS,-299.6372961443297,visibility
Ibarra,Imbabura,GROCERY I,2356.1445527956,visibility
Ibarra,Imbabura,GROCERY II,-355.7995099252484,visibility
Ibarra,Imbabura,HARDWARE,-364.7120540948597,visibility
Ibarra,Imbabura,HOME AND KITCHEN I,-334.04597635634383,visibility
Ibarra,Imbabura,HOME AND KITCHEN II,-355.31982794644983,visibility
